customer_id,age,income,recency,frequency,monetary,channel,treatment,conversion,revenue,true_ite
3806,46,10846,14,5,169.56,sms,0,1,20.01,0.0275
3807,40,21587,50,5,78.03,email,1,0,0.0,0.0616
3808,18,35674,5,6,193.75,email,0,0,0.0,0.1431
3809,47,48646,2,6,72.72,sms,0,1,21.85,0.0902
3810,49,57548,11,3,29.06,sms,0,0,0.0,0.1004
3811,28,39598,16,6,100.74,sms,0,1,36.84,0.1239
3812,45,44288,23,9,51.83,sms,1,0,0.0,0.0879
3813,29,38212,13,3,33.97,email,0,1,25.51,0.1189
3814,41,54795,46,4,37.64,email,0,0,0.0,0.1164
3815,24,43814,1,3,180.58,email,0,1,52.29,0.1416
3816,18,37776,16,4,373.79,sms,0,0,0.0,0.1467
3817,35,30914,14,9,53.09,email,1,0,0.0,0.0907
3818,38,38130,31,3,154.82,email,0,0,0.0,0.0954
3819,35,48569,101,3,101.21,email,0,0,0.0,0.1213
3820,25,42637,21,4,20.86,sms,1,0,0.0,0.137
3821,35,45637,130,6,296.71,email,0,1,60.5,0.1162
3822,43,81278,10,3,228.09,email,0,0,0.0,0.157
3823,39,42578,1,5,87.34,email,0,0,0.0,0.1005
3824,42,24602,5,2,94.88,sms,0,0,0.0,0.0617
3825,31,61707,15,5,147.12,sms,0,1,17.37,0.1543
3826,54,15998,11,4,547.45,email,1,0,0.0,0.0156
3827,25,18980,3,11,117.97,sms,0,0,0.0,0.0961
3828,45,44422,17,5,162.52,email,1,1,41.07,0.0881
3829,54,49505,12,7,22.83,sms,0,0,0.0,0.0735
3830,45,17205,3,5,218.12,sms,1,0,0.0,0.0411
3831,37,28862,10,2,78.3,email,1,0,0.0,0.082
3832,33,25244,65,6,193.35,email,0,0,0.0,0.0861
3833,52,27119,10,5,169.38,sms,0,0,0.0,0.0401
3834,22,63969,37,2,46.33,email,0,0,0.0,0.1816
3835,28,55486,28,5,78.29,push,0,0,0.0,0.1514
3836,35,35901,16,4,67.73,sms,0,0,0.0,0.0994
3837,54,26171,8,4,51.38,sms,0,0,0.0,0.0332
3838,44,16158,13,5,39.34,sms,0,0,0.0,0.0419
3839,28,85144,26,4,131.72,email,0,0,0.0,0.2026
3840,36,51806,12,6,43.55,push,0,1,20.49,0.1243
3841,32,23765,7,4,36.46,push,0,0,0.0,0.0862
3842,31,55924,3,6,87.48,sms,0,0,0.0,0.1444
3843,51,34817,63,5,53.59,sms,0,0,0.0,0.056
3844,23,30568,17,3,74.89,sms,0,1,154.27,0.1213
3845,59,47151,29,3,86.25,push,0,0,0.0,0.0565
3846,49,23274,20,6,203.02,email,1,0,0.0,0.0412
3847,53,29547,61,4,65.91,email,0,0,0.0,0.0417
3848,34,39060,23,5,212.25,sms,0,0,0.0,0.1074
3849,38,26912,19,3,141.73,sms,1,1,20.02,0.076
3850,22,54255,77,6,172.98,sms,1,0,0.0,0.1648
3851,33,111462,38,8,4.93,email,0,0,0.0,0.2352
3852,45,23096,3,1,86.41,push,0,0,0.0,0.0513
3853,55,13372,5,6,70.77,email,1,0,0.0,0.0085
3854,26,10926,46,5,59.19,sms,0,0,0.0,0.0796
3855,35,33180,54,5,115.65,email,0,0,0.0,0.0947
3856,38,24394,23,6,95.07,email,0,0,0.0,0.0717
3857,23,41139,24,9,259.11,sms,0,0,0.0,0.1396
3858,47,39322,29,6,172.95,push,0,1,20.01,0.0741
3859,31,13878,17,7,66.46,push,0,1,87.13,0.0717
3860,37,12222,34,3,53.21,email,0,0,0.0,0.0532
3861,34,43371,3,5,33.73,push,1,0,0.0,0.1149
3862,30,39389,97,4,163.71,sms,0,0,0.0,0.1184
3863,39,28127,41,7,148.82,email,1,0,0.0,0.0755
3864,37,13436,29,2,217.32,sms,0,0,0.0,0.0553
3865,35,48186,11,4,86.21,email,0,0,0.0,0.1206
3866,31,77896,5,8,172.91,push,0,0,0.0,0.1823
3867,43,42906,15,1,145.29,email,0,0,0.0,0.0907
3868,59,21840,32,4,82.28,sms,0,0,0.0,0.0128
3869,41,37299,30,12,98.74,email,0,0,0.0,0.0862
3870,51,15999,14,4,27.98,email,0,0,0.0,0.0234
3871,23,68512,28,8,302.08,email,0,0,0.0,0.1869
3872,41,38143,50,6,91.48,email,1,1,21.23,0.0877
3873,26,12570,1,9,60.11,email,0,0,0.0,0.0824
3874,22,30320,17,7,26.78,email,0,0,0.0,0.1235
3875,31,47953,42,5,251.94,email,1,1,26.66,0.1306
3876,54,29737,23,4,67.61,email,0,0,0.0,0.0394
3877,51,30775,31,8,34.52,push,1,0,0.0,0.049
3878,42,17419,21,2,94.31,push,1,0,0.0,0.0492
3879,21,51017,144,3,120.16,sms,0,0,0.0,0.1618
3880,37,24610,1,2,177.72,email,1,0,0.0,0.0747
3881,43,9958,20,4,15.76,push,1,1,100.85,0.0338
3882,42,29063,2,9,48.36,push,0,0,0.0,0.0694
3883,18,65426,5,5,91.4,email,1,0,0.0,0.1945
3884,29,28791,14,4,112.8,sms,0,1,19.02,0.1026
3885,39,103031,5,5,122.36,push,1,0,0.0,0.205
3886,46,46975,99,6,59.17,push,0,0,0.0,0.0899
3887,18,44500,88,4,44.99,sms,0,0,0.0,0.1584
3888,38,33622,12,6,21.7,email,0,1,26.41,0.0876
3889,41,34857,30,6,105.32,email,0,0,0.0,0.082
3890,50,31006,22,7,29.22,push,1,0,0.0,0.052
3891,48,30291,50,7,70.4,email,1,1,66.37,0.0559
3892,46,49937,29,3,35.3,email,0,0,0.0,0.0951
3893,30,20712,1,5,73.0,sms,1,1,22.93,0.0861
3894,18,19043,43,3,81.47,push,1,1,26.9,0.1144
3895,35,18510,41,5,119.95,email,1,1,76.43,0.0693
3896,52,123920,21,5,23.33,sms,0,1,50.37,0.2074
3897,56,49921,69,4,131.37,email,0,0,0.0,0.0691
3898,48,43594,71,4,136.07,push,0,0,0.0,0.0789
3899,45,19254,22,4,37.85,sms,0,1,29.72,0.0446
3900,44,52786,28,5,35.29,push,1,0,0.0,0.1052
3901,33,33862,169,7,53.67,email,0,0,0.0,0.101
3902,38,41295,10,2,212.55,email,0,0,0.0,0.1009
3903,60,20211,11,4,20.05,email,0,0,0.0,0.0073
3904,28,39981,6,7,128.64,sms,1,1,68.75,0.1246
3905,59,28161,67,2,104.09,email,0,0,0.0,0.0237
3906,36,22939,40,5,230.2,sms,0,1,127.02,0.0744
3907,55,56413,3,10,143.85,email,0,0,0.0,0.0829
3908,23,14434,120,9,5.29,sms,0,0,0.0,0.0934
3909,47,50963,39,6,168.04,email,0,0,0.0,0.0942
3910,31,54758,57,3,51.81,sms,1,1,65.22,0.1423
3911,23,21422,1,10,62.82,sms,0,1,64.16,0.1055
3912,42,22199,21,1,29.42,email,1,1,22.07,0.0575
3913,52,31767,35,11,142.89,email,0,1,28.66,0.0481
3914,29,43011,23,2,17.01,email,0,1,37.83,0.1272
3915,22,33133,32,6,76.92,sms,1,1,14.85,0.1283
3916,38,47105,51,5,235.48,push,0,0,0.0,0.1109
3917,38,104588,14,9,147.86,sms,0,0,0.0,0.2103
3918,46,26778,56,9,112.36,push,0,1,13.07,0.055
3919,51,12976,5,7,57.32,push,1,0,0.0,0.0182
3920,39,59608,9,9,162.0,email,0,1,79.82,0.13
3921,62,99706,1,7,48.05,sms,1,1,39.35,0.1395
3922,42,45966,13,4,124.86,email,0,0,0.0,0.0986
3923,35,18908,14,2,173.53,push,0,1,35.77,0.07
3924,20,33713,49,3,44.94,sms,1,1,40.91,0.1345
3925,36,18562,31,5,89.82,sms,1,0,0.0,0.0668
3926,35,53407,17,4,87.42,email,1,0,0.0,0.1296
3927,51,16142,31,2,133.97,sms,1,0,0.0,0.0237
3928,45,30330,1,2,38.88,sms,0,0,0.0,0.0638
3929,25,19878,5,3,103.36,email,1,1,65.54,0.0976
3930,42,39186,29,1,72.59,email,0,1,40.72,0.0869
3931,48,29149,30,4,181.14,sms,0,0,0.0,0.0539
3932,58,40378,44,4,115.78,email,0,0,0.0,0.0474
3933,50,36805,15,7,121.71,email,1,0,0.0,0.062
3934,49,20090,38,6,109.5,sms,0,0,0.0,0.0357
3935,40,52898,34,1,51.45,email,0,1,55.02,0.1158
3936,44,35268,99,4,41.88,email,0,0,0.0,0.0749
3937,54,20068,7,5,130.21,push,0,0,0.0,0.0227
3938,24,139323,24,5,12.59,email,0,1,92.9,0.3067
3939,35,48332,27,4,48.78,email,0,0,0.0,0.1208
3940,30,33125,198,4,85.36,email,0,0,0.0,0.1075
3941,44,84890,6,9,117.45,email,1,0,0.0,0.1607
3942,54,109654,22,9,27.66,email,1,1,23.13,0.1775
3943,32,33282,12,4,76.03,email,0,0,0.0,0.1026
3944,18,44731,22,7,89.86,email,1,0,0.0,0.1588
3945,35,20074,7,2,78.27,sms,0,1,12.52,0.072
3946,50,33245,1,5,92.17,sms,0,0,0.0,0.0558
3947,46,32227,25,6,55.53,email,0,0,0.0,0.0645
3948,45,40574,12,4,156.65,push,0,0,0.0,0.0815
3949,36,44340,6,1,111.89,push,1,0,0.0,0.1114
3950,24,50812,11,5,73.45,sms,0,0,0.0,0.1537
3951,46,41880,1,2,14.47,email,0,0,0.0,0.0811
3952,29,17563,90,5,101.64,email,0,0,0.0,0.0832
3953,66,20679,26,7,26.55,sms,0,0,0.0,0.0
3954,46,26164,50,3,15.28,email,0,0,0.0,0.054
3955,33,30658,16,4,37.71,email,0,1,30.71,0.0955
3956,32,68218,70,5,113.11,push,0,0,0.0,0.163
3957,38,18074,19,6,113.28,sms,1,0,0.0,0.0608
3958,37,29306,25,6,3.31,email,0,1,188.18,0.0828
3959,53,64331,20,5,111.67,email,1,0,0.0,0.1018
3960,42,30335,39,11,17.54,email,0,0,0.0,0.0716
3961,31,47870,25,4,159.45,email,0,0,0.0,0.1304
3962,62,33398,9,2,136.33,email,0,0,0.0,0.0249
3963,40,42364,4,6,13.88,sms,1,0,0.0,0.0976
3964,49,31663,27,2,100.74,push,0,0,0.0,0.0557
3965,32,54189,20,10,55.59,sms,0,1,26.32,0.1388
3966,44,14370,3,2,157.22,email,0,0,0.0,0.0388
3967,43,29202,15,6,47.39,email,0,0,0.0,0.067
3968,18,43388,21,3,204.2,sms,0,0,0.0,0.1564
3969,64,50021,52,5,142.19,email,1,1,53.8,0.0485
3970,55,88944,2,4,29.09,push,0,0,0.0,0.1391
3971,35,28721,12,5,223.15,email,1,0,0.0,0.087
3972,26,88228,51,5,100.07,email,0,1,19.09,0.2132
3973,44,24454,31,6,77.57,sms,0,0,0.0,0.0562
3974,41,80594,10,2,41.81,email,0,0,0.0,0.161
3975,44,59306,55,5,93.44,sms,1,0,0.0,0.1165
3976,42,20992,20,9,160.05,push,0,0,0.0,0.0554
3977,46,43661,20,6,112.17,sms,0,1,16.73,0.0842
3978,57,35216,112,5,116.73,push,0,1,32.25,0.0411
3979,46,52857,88,4,88.27,email,0,0,0.0,0.1001
3980,27,31762,13,5,181.89,email,0,1,72.29,0.113
3981,56,30201,4,4,100.57,email,0,1,21.44,0.035
3982,59,82574,11,5,43.91,sms,0,0,0.0,0.1177
3983,77,34226,1,4,51.77,sms,0,1,36.27,0.0
3984,26,59626,1,7,83.03,email,0,0,0.0,0.1637
3985,42,31722,15,4,71.21,email,0,1,11.0,0.074
3986,18,98715,84,5,167.12,sms,1,0,0.0,0.2521
3987,46,24173,61,3,118.51,sms,0,0,0.0,0.0505
3988,33,25122,21,3,83.63,email,0,0,0.0,0.0859
3989,63,90645,24,3,48.34,sms,1,1,6.44,0.1213
3990,30,27806,1,5,66.62,push,0,0,0.0,0.0984
3991,19,94906,7,5,60.09,email,1,0,0.0,0.2429
3992,34,62013,1,1,139.05,email,1,1,29.14,0.1471
3993,18,33097,42,1,6.31,push,0,0,0.0,0.1386
3994,49,12234,4,2,47.24,email,1,0,0.0,0.0221
3995,18,35897,60,5,27.05,push,0,0,0.0,0.1435
3996,40,38598,30,5,46.66,email,1,0,0.0,0.091
3997,18,73154,7,0,115.58,email,0,0,0.0,0.2079
3998,36,94189,5,3,118.46,email,0,0,0.0,0.1975
3999,59,24076,29,5,109.95,push,1,0,0.0,0.0166
4000,44,58730,69,4,25.49,email,0,0,0.0,0.1155
4001,29,57482,38,4,89.6,push,0,1,33.31,0.1522
4002,39,69150,12,1,190.75,email,0,0,0.0,0.1464
4003,40,48982,26,2,66.11,email,0,0,0.0,0.109
4004,45,11321,11,6,74.63,email,0,0,0.0,0.0309
4005,23,33082,212,7,51.0,sms,1,0,0.0,0.1256
4006,47,18152,41,6,81.75,email,1,0,0.0,0.0375
4007,18,32158,28,6,87.68,push,0,0,0.0,0.137
4008,32,65382,16,6,83.16,push,1,0,0.0,0.1581
4009,34,43612,28,10,77.65,email,1,1,39.17,0.1153
4010,47,72319,12,11,9.26,sms,0,0,0.0,0.1312
4011,40,44580,1,4,278.99,email,0,0,0.0,0.1014
4012,23,16663,15,3,201.96,push,0,1,26.57,0.0973
4013,28,8002,79,5,128.95,email,0,0,0.0,0.0693
4014,42,39707,29,4,73.14,email,1,0,0.0,0.0878
4015,39,31940,2,2,157.85,email,0,0,0.0,0.0821
4016,33,20207,64,4,125.11,sms,0,0,0.0,0.0774
4017,34,13090,9,3,181.36,email,0,0,0.0,0.0625
4018,48,23368,8,7,64.47,sms,0,1,53.25,0.044
4019,33,32315,10,6,63.86,push,0,0,0.0,0.0984
4020,38,54150,25,7,254.13,email,1,1,14.16,0.1231
4021,66,40667,23,4,165.85,email,0,0,0.0,0.0271
4022,22,95305,20,5,142.01,email,0,0,0.0,0.2358
4023,18,19509,37,2,34.27,email,1,0,0.0,0.1152
4024,49,61613,11,3,46.79,email,1,1,125.73,0.1075
4025,31,37360,45,4,18.36,email,0,0,0.0,0.1123
4026,36,55094,5,4,26.79,push,0,0,0.0,0.1299
4027,30,27947,45,4,72.72,email,0,0,0.0,0.0986
4028,36,69079,32,9,54.57,email,0,0,0.0,0.1541
4029,59,43353,34,8,81.03,email,0,0,0.0,0.0499
4030,49,24157,19,7,102.84,sms,1,0,0.0,0.0427
4031,50,36054,32,4,39.54,email,0,0,0.0,0.0607
4032,23,31453,2,4,108.46,push,0,0,0.0,0.1228
4033,26,48703,57,7,95.83,sms,0,0,0.0,0.1449
4034,18,17892,1,3,49.04,push,0,0,0.0,0.1124
4035,30,35681,4,8,158.91,email,1,0,0.0,0.112
4036,51,46036,25,7,75.83,email,1,0,0.0,0.0753
4037,46,37042,40,4,24.19,email,0,1,33.03,0.0728
4038,37,81484,2,4,28.61,email,0,0,0.0,0.173
4039,39,57780,76,3,138.71,email,1,1,48.89,0.1268
4040,31,36152,109,5,91.64,sms,0,0,0.0,0.1102
4041,42,41357,27,3,74.42,sms,1,1,9.92,0.0906
4042,49,43364,19,7,76.34,sms,0,1,18.91,0.0759
4043,20,46257,40,5,37.71,push,0,0,0.0,0.1562
4044,43,12144,11,9,76.49,sms,0,0,0.0,0.0375
4045,51,30305,20,3,37.52,email,0,0,0.0,0.0482
4046,35,14903,74,5,81.47,sms,0,0,0.0,0.0631
4047,48,78195,93,6,93.4,email,0,0,0.0,0.1387
4048,73,35013,78,4,32.64,sms,0,0,0.0,0.0
4049,38,32337,9,3,46.93,sms,1,0,0.0,0.0854
4050,44,62198,7,8,119.29,sms,0,0,0.0,0.1214
4051,31,46788,10,13,150.12,email,0,0,0.0,0.1286
4052,42,18449,17,1,147.79,email,0,0,0.0,0.051
4053,45,34802,11,4,74.2,sms,1,0,0.0,0.0715
4054,42,29699,14,5,176.83,sms,0,0,0.0,0.0705
4055,27,12749,29,3,46.76,push,0,0,0.0,0.0801
4056,42,24000,43,3,19.0,email,0,0,0.0,0.0606
4057,57,32528,39,4,57.31,sms,0,0,0.0,0.0364
4058,45,33895,50,3,53.37,sms,0,1,76.3,0.0699
4059,51,14923,1,4,44.72,email,0,0,0.0,0.0216
4060,37,72475,1,8,135.56,sms,1,0,0.0,0.1574
4061,48,34157,46,4,85.33,email,0,0,0.0,0.0626
4062,43,37143,22,0,177.93,sms,0,0,0.0,0.0807
4063,28,46183,25,8,55.86,sms,0,0,0.0,0.1353
4064,43,22632,1,2,69.18,sms,1,0,0.0,0.0557
4065,28,47753,8,5,118.44,email,1,1,50.18,0.138
4066,32,29136,30,3,154.0,push,1,1,66.76,0.0955
4067,42,21206,58,4,241.48,push,1,0,0.0,0.0558
4068,43,51229,74,5,70.89,push,0,0,0.0,0.1051
4069,25,88876,20,1,7.16,email,0,0,0.0,0.2169
4070,52,56100,23,9,5.45,email,0,0,0.0,0.0901
4071,46,63182,53,7,306.83,email,1,0,0.0,0.118
4072,31,26572,23,5,66.86,email,0,0,0.0,0.0936
4073,21,13924,21,6,241.76,email,0,0,0.0,0.0977
4074,38,88794,70,3,89.71,sms,1,0,0.0,0.183
4075,34,124580,46,6,190.12,email,1,0,0.0,0.2552
4076,41,91645,71,4,150.13,sms,0,0,0.0,0.1801
4077,35,29688,7,6,31.39,sms,0,0,0.0,0.0886
4078,18,18164,22,5,227.1,push,1,1,22.5,0.1128
4079,35,19160,55,11,38.47,push,0,1,55.13,0.0704
4080,36,13223,3,5,159.89,sms,1,0,0.0,0.0576
4081,47,34049,47,9,135.15,push,0,0,0.0,0.065
4082,31,95168,6,7,173.59,email,1,1,25.02,0.2122
4083,60,33356,49,6,83.88,email,0,1,41.41,0.0301
4084,18,43538,28,6,156.89,email,1,0,0.0,0.1567
4085,55,82897,6,7,41.17,sms,0,0,0.0,0.1287
4086,37,28496,19,5,78.56,sms,0,1,37.31,0.0814
4087,50,123169,34,6,152.13,email,0,0,0.0,0.2113
4088,40,120001,30,6,181.93,push,0,1,40.94,0.2317
4089,53,33568,16,6,40.92,push,0,1,11.08,0.0486
4090,35,25680,68,4,153.36,email,0,0,0.0,0.0817
4091,26,55179,21,7,145.96,email,0,0,0.0,0.156
4092,57,29480,21,4,134.22,push,1,0,0.0,0.0312
4093,38,18143,1,4,68.5,email,0,0,0.0,0.0609
4094,42,78334,76,7,1.87,email,1,0,0.0,0.1545
4095,54,75347,5,0,144.34,email,1,1,27.08,0.1182
4096,27,39867,22,5,183.27,email,0,0,0.0,0.127
4097,47,17022,48,4,203.13,sms,0,0,0.0,0.0356
4098,32,17366,7,3,25.09,email,1,0,0.0,0.0751
4099,38,38728,22,4,10.74,push,0,0,0.0,0.0965
4100,40,26905,8,4,59.55,push,1,0,0.0,0.0708
4101,21,29594,42,7,121.43,sms,0,0,0.0,0.1248
4102,30,67048,24,5,139.4,push,1,0,0.0,0.1662
4103,56,56382,58,8,62.98,email,1,0,0.0,0.0802
4104,50,83024,67,6,73.06,email,1,0,0.0,0.1419
4105,39,20042,31,5,79.26,email,1,0,0.0,0.0616
4106,42,29557,38,6,30.54,push,0,0,0.0,0.0702
4107,36,57261,23,4,118.59,push,0,1,12.71,0.1337
4108,56,47517,14,2,271.15,email,0,0,0.0,0.0649
4109,37,91074,31,5,110.08,sms,0,0,0.0,0.1895
4110,42,46738,71,5,163.45,email,0,0,0.0,0.0999
4111,53,110069,16,9,57.3,email,0,0,0.0,0.1808
4112,30,50212,11,7,61.17,email,1,0,0.0,0.1371
4113,58,68685,14,3,83.64,sms,0,0,0.0,0.0963
4114,21,29908,17,2,62.74,email,0,1,37.17,0.1253
4115,59,36628,2,7,37.53,email,0,0,0.0,0.0383
4116,35,62728,20,5,114.12,email,1,1,22.17,0.1457
4117,37,95586,20,5,41.28,email,0,0,0.0,0.1973
4118,18,56248,26,3,49.89,sms,0,0,0.0,0.1787
4119,34,34547,13,6,148.66,email,0,0,0.0,0.0996
4120,27,82983,28,2,141.94,email,0,0,0.0,0.2015
4121,32,9747,63,5,64.94,sms,0,0,0.0,0.0619
4122,38,15470,93,7,107.7,email,0,0,0.0,0.0563
4123,51,54665,26,4,364.52,push,1,0,0.0,0.0903
4124,42,36624,1,8,6.76,sms,1,0,0.0,0.0824
4125,43,52224,104,8,55.01,email,1,0,0.0,0.1068
4126,26,37746,36,8,146.07,email,0,0,0.0,0.1259
4127,29,51152,12,3,48.55,push,0,1,79.93,0.1413
4128,61,22278,4,4,51.21,email,0,0,0.0,0.0083
4129,31,51138,4,8,20.95,email,0,0,0.0,0.1361
4130,59,65949,5,11,67.96,push,1,1,58.82,0.089
4131,37,75533,1,7,45.6,email,0,1,34.66,0.1627
4132,40,121556,69,8,72.89,email,1,1,28.46,0.2344
4133,52,42043,23,5,64.03,sms,0,0,0.0,0.0658
4134,55,42802,36,5,84.23,push,0,0,0.0,0.0594
4135,38,14560,52,6,83.47,push,1,1,17.75,0.0547
4136,35,26400,47,6,146.86,email,1,0,0.0,0.0829
4137,39,32342,64,0,86.06,push,0,0,0.0,0.0828
4138,44,68199,102,8,49.7,email,0,0,0.0,0.1318
4139,50,25169,17,7,171.12,email,0,0,0.0,0.0419
4140,40,58559,90,5,42.42,email,0,0,0.0,0.1255
4141,47,36280,38,3,151.71,email,0,0,0.0,0.0689
4142,59,32653,2,4,42.97,sms,0,0,0.0,0.0314
4143,44,42164,34,6,371.79,email,0,1,12.7,0.0868
4144,43,28718,34,4,50.39,sms,0,0,0.0,0.0662
4145,21,28073,70,4,176.01,email,0,0,0.0,0.1222
4146,18,13057,14,6,24.5,email,0,0,0.0,0.104
4147,44,31295,26,3,433.24,sms,0,0,0.0,0.068
4148,38,27228,1,3,64.45,sms,0,1,30.96,0.0766
4149,33,26646,12,3,36.76,sms,0,0,0.0,0.0886
4150,42,46635,1,5,112.67,sms,0,1,28.95,0.0997
4151,39,53915,22,7,119.49,email,0,1,44.12,0.1201
4152,53,41744,51,5,90.52,push,0,0,0.0,0.0627
4153,41,65989,6,6,54.97,email,0,1,43.12,0.1358
4154,31,51294,22,2,59.49,sms,0,0,0.0,0.1364
4155,51,30423,6,2,48.26,push,0,0,0.0,0.0484
4156,37,27509,3,5,107.69,email,1,0,0.0,0.0797
4157,46,43813,21,5,56.31,email,1,1,21.12,0.0845
4158,34,51239,2,3,167.47,sms,1,0,0.0,0.1285
4159,32,84011,26,9,137.85,sms,1,0,0.0,0.1903
4160,41,74213,1,4,128.5,email,1,0,0.0,0.15
4161,40,26241,3,6,45.31,push,1,0,0.0,0.0697
4162,45,34159,23,6,33.68,email,0,0,0.0,0.0704
4163,36,54317,26,4,126.79,push,0,1,111.11,0.1286
4164,18,68926,1,8,103.08,email,0,0,0.0,0.2006
4165,34,63791,25,5,117.96,sms,0,1,337.79,0.1502
4166,49,34949,54,5,64.37,email,0,0,0.0,0.0614
4167,36,17112,38,7,52.65,email,0,1,11.1,0.0643
4168,37,19943,4,6,134.37,email,1,1,14.9,0.0666
4169,51,42769,26,6,46.74,email,1,0,0.0,0.0697
4170,31,44593,33,7,148.18,push,1,1,75.9,0.1248
4171,21,18784,1,6,111.48,sms,0,0,0.0,0.1061
4172,38,37299,58,9,51.11,email,1,0,0.0,0.094
4173,34,53036,71,4,110.54,email,1,0,0.0,0.1316
4174,28,18201,57,5,129.42,push,0,0,0.0,0.0869
4175,37,70473,52,10,168.44,push,0,1,98.95,0.1539
4176,45,28954,40,4,50.02,email,0,0,0.0,0.0614
4177,39,77231,30,1,63.38,sms,0,0,0.0,0.1604
4178,43,26368,34,7,188.97,email,0,0,0.0,0.0621
4179,61,19614,49,2,110.93,email,0,1,15.75,0.0037
4180,35,27587,32,7,52.49,email,0,0,0.0,0.085
4181,43,34300,11,6,156.44,sms,1,0,0.0,0.0758
4182,33,28764,14,5,192.54,sms,0,0,0.0,0.0922
4183,29,31901,68,5,94.1,push,0,1,10.34,0.108
4184,32,44372,1,1,157.4,email,1,1,170.21,0.1218
4185,34,32770,36,4,72.1,email,0,0,0.0,0.0965
4186,44,34903,92,7,103.75,email,0,0,0.0,0.0743
4187,68,13022,36,3,111.07,sms,1,0,0.0,0.0
4188,31,45936,153,9,42.69,email,0,0,0.0,0.1271
4189,35,34422,34,6,54.03,sms,0,0,0.0,0.0968
4190,39,95432,1,7,111.87,sms,1,0,0.0,0.1919
4191,44,20666,52,4,254.51,sms,0,0,0.0,0.0497
4192,43,12271,10,4,49.62,email,0,0,0.0,0.0378
4193,55,52619,17,3,78.18,email,1,1,37.1,0.0763
4194,18,44708,11,6,144.65,email,1,1,156.99,0.1587
4195,18,19829,9,2,116.86,sms,0,0,0.0,0.1157
4196,34,14503,16,7,53.85,email,1,0,0.0,0.065
4197,53,91348,14,5,261.2,email,0,1,34.23,0.1485
4198,21,84835,30,1,101.92,push,0,0,0.0,0.2203
4199,18,8164,50,8,95.64,email,0,0,0.0,0.0956
4200,46,27586,10,7,97.2,email,1,0,0.0,0.0564
4201,42,98569,7,1,71.51,email,1,1,29.49,0.1895
4202,26,27292,32,2,261.77,sms,1,0,0.0,0.1078
4203,28,27055,33,3,18.52,email,0,0,0.0,0.1022
4204,28,30648,69,7,71.56,sms,0,0,0.0,0.1085
4205,41,18535,1,4,37.0,sms,1,1,58.23,0.0538
4206,32,13057,57,2,69.62,push,0,0,0.0,0.0677
4207,45,68290,22,6,196.55,email,0,0,0.0,0.1294
4208,18,12018,29,2,284.42,sms,1,0,0.0,0.1022
4209,29,42123,2,7,46.13,email,1,1,96.52,0.1257
4210,26,61817,17,3,98.06,email,0,0,0.0,0.1675
4211,36,15203,7,4,103.1,email,0,0,0.0,0.061
4212,33,20856,8,6,52.37,sms,0,0,0.0,0.0786
4213,49,75200,21,4,102.84,email,1,0,0.0,0.1309
4214,18,49997,50,6,244.17,email,0,0,0.0,0.1679
4215,40,25075,40,5,28.82,email,0,0,0.0,0.0677
4216,46,74708,26,5,107.11,email,1,0,0.0,0.1379
4217,62,74900,23,5,125.19,email,0,0,0.0,0.0967
4218,34,42677,16,7,213.53,email,1,0,0.0,0.1137
4219,43,21160,108,6,52.44,email,0,0,0.0,0.0531
4220,18,28337,24,4,31.99,email,0,0,0.0,0.1304
4221,18,43123,8,5,50.89,email,0,0,0.0,0.156
4222,50,32430,7,6,74.64,sms,0,1,23.94,0.0544
4223,39,63791,28,3,118.12,push,1,1,37.06,0.1372
4224,54,14503,22,6,188.88,sms,0,0,0.0,0.0131
4225,23,14815,1,10,126.0,sms,0,0,0.0,0.0941
4226,46,40478,53,5,44.42,push,0,0,0.0,0.0787
4227,62,27040,36,8,84.17,email,0,0,0.0,0.014
4228,45,24928,32,6,88.99,sms,0,0,0.0,0.0544
4229,43,12571,2,5,105.5,email,0,0,0.0,0.0383
4230,40,36743,13,5,80.52,sms,0,0,0.0,0.0878
4231,21,35184,82,7,117.86,sms,0,0,0.0,0.1345
4232,56,53749,59,7,60.51,push,0,0,0.0,0.0757
4233,32,37848,10,4,207.5,sms,1,0,0.0,0.1105
4234,46,33538,5,6,150.37,email,0,0,0.0,0.0667
4235,21,73585,17,4,119.38,email,0,0,0.0,0.2008
4236,25,16523,13,8,68.71,email,0,0,0.0,0.0918
4237,57,50102,34,4,92.37,sms,0,0,0.0,0.0668
4238,35,13323,101,2,55.03,sms,0,0,0.0,0.0603
4239,57,21960,13,5,163.88,email,1,0,0.0,0.0182
4240,39,17542,1,6,212.49,push,0,0,0.0,0.0572
4241,18,58056,68,4,179.29,push,0,0,0.0,0.1818
4242,50,34917,1,5,24.92,email,1,0,0.0,0.0587
4243,32,36022,91,7,95.93,sms,0,0,0.0,0.1074
4244,48,18694,32,8,20.67,email,0,0,0.0,0.0359
4245,40,30338,85,4,175.81,sms,0,0,0.0,0.0768
4246,21,22969,6,5,78.55,sms,0,1,32.44,0.1134
4247,41,45710,1,6,11.98,push,0,1,17.86,0.1007
4248,66,20037,20,2,82.38,email,0,0,0.0,0.0
4249,45,80650,17,3,223.5,push,0,1,22.49,0.1507
4250,39,13288,12,6,244.77,push,1,0,0.0,0.0499
4251,52,22383,94,3,69.28,sms,1,0,0.0,0.0319
4252,42,99341,51,5,118.28,email,0,0,0.0,0.1908
