Rep_ID,HCP_ID,Rep_Experience_Years,Territory_Size,HCP_Specialty,HCP_Patient_Volume,HCP_Digital_Affinity,Suggestion_Type,Action_Type,Suggestion_Accepted,Incremental_Actions,Baseline_TRX,Post_TRX,Incremental_TRX,Baseline_NBRX,Post_NBRX,Incremental_NBRX
69,327,19.6,188,Neurology,80,0.283,All,All,0,0,15.0,15.04,0.04,4.0,4.07,0.07
71,46,11.1,124,Neurology,90,0.647,Call,Insights,0,0,18.0,18.66,0.66,6.0,6.04,0.04
3,141,1.5,33,Cardiology,68,0.434,Insights,Insights,1,1,12.0,15.16,3.16,9.0,9.97,0.97
23,352,8.9,67,Oncology,76,0.756,Insights,Insights,1,1,13.0,16.33,3.33,1.0,2.45,1.45
57,298,6.8,128,Oncology,79,0.701,Call,All,0,0,14.0,14.15,0.15,3.0,3.07,0.07
63,304,15.4,190,Neurology,89,0.269,Insights,Insights,0,0,17.0,17.29,0.29,8.0,8.22,0.22
80,376,5.0,190,Primary Care,85,0.101,All,Call,0,0,8.0,8.25,0.25,2.0,2.06,0.06
45,83,5.0,150,Oncology,83,0.469,Insights,Insights,1,2,12.0,17.51,5.51,3.0,4.46,1.46
1,396,18.1,130,Oncology,61,0.217,Insights,Email,0,0,26.0,26.16,0.16,2.0,2.04,0.04
70,294,9.1,60,Neurology,81,0.318,Insights,Email,0,0,11.0,11.99,0.99,7.0,7.05,0.05
13,211,7.9,51,Cardiology,92,0.527,Call,Call,0,0,21.0,22.52,1.52,1.0,1.04,0.04
10,232,19.4,180,Neurology,78,0.439,Email,Email,1,2,15.0,23.95,8.95,5.0,6.46,1.46
54,255,18.8,54,Cardiology,84,0.46,Email,Email,1,4,15.0,24.24,9.24,2.0,3.8,1.8
49,276,14.2,24,Neurology,76,0.252,Insights,All,1,3,18.0,18.47,0.47,6.0,6.97,0.97
5,167,14.3,123,Primary Care,82,0.32,All,Email,1,1,15.0,19.21,4.21,4.0,5.67,1.67
14,112,1.0,123,Neurology,67,0.565,Email,Email,0,0,17.0,17.38,0.38,4.0,4.24,0.24
48,85,11.4,109,Primary Care,100,0.396,Insights,Insights,0,0,15.0,15.06,0.06,4.0,4.25,0.25
21,171,6.0,31,Neurology,79,0.107,Call,Call,0,0,20.0,20.52,0.52,2.0,2.28,0.28
55,131,12.2,128,Neurology,69,0.687,Insights,Insights,0,0,13.0,13.22,0.22,3.0,3.0,0.0
33,259,7.1,115,Cardiology,78,0.458,All,Call,1,5,12.0,20.48,8.48,3.0,6.21,3.21
48,457,11.4,109,Neurology,105,0.438,All,All,0,0,20.0,20.37,0.37,2.0,2.11,0.11
38,55,2.6,161,Primary Care,85,0.307,All,Call,0,0,16.0,16.01,0.01,2.0,2.01,0.01
30,155,12.2,100,Primary Care,70,0.546,All,Call,0,0,16.0,16.38,0.38,1.0,1.14,0.14
28,25,19.3,22,Primary Care,87,0.422,Email,Email,1,5,16.0,26.63,10.63,1.0,4.47,3.47
56,488,12.0,85,Primary Care,76,0.642,Insights,Insights,1,1,19.0,24.88,5.88,2.0,2.9,0.9
42,351,17.0,101,Cardiology,67,0.51,Call,Call,0,0,17.0,17.19,0.19,1.0,1.06,0.06
48,121,11.4,109,Primary Care,71,0.265,All,All,0,0,9.0,10.09,1.09,2.0,2.05,0.05
47,208,19.6,145,Cardiology,66,0.907,All,All,1,3,15.0,21.26,6.26,5.0,7.51,2.51
17,362,14.5,38,Cardiology,86,0.334,Email,Email,1,1,14.0,19.25,5.25,7.0,9.02,2.02
74,479,19.7,62,Neurology,91,0.661,Email,Email,1,1,15.0,23.64,8.64,2.0,3.09,1.09
46,287,14.6,60,Neurology,72,0.386,Call,All,0,0,10.0,10.11,0.11,7.0,7.0,0.0
58,136,14.5,120,Primary Care,69,0.746,All,Insights,1,2,15.0,20.45,5.45,3.0,3.75,0.75
71,349,11.1,124,Primary Care,63,0.195,Email,Email,0,0,14.0,14.31,0.31,5.0,5.04,0.04
74,343,19.7,62,Neurology,73,0.188,Insights,Insights,1,4,26.0,34.59,8.59,4.0,5.61,1.61
54,322,18.8,54,Oncology,79,0.407,Call,Call,1,3,13.0,19.56,6.56,5.0,6.95,1.95
63,23,15.4,190,Cardiology,88,0.417,Insights,Insights,1,4,14.0,21.0,7.0,3.0,5.04,2.04
38,354,2.6,161,Cardiology,77,0.52,Insights,Insights,1,5,17.0,25.05,8.05,2.0,3.86,1.86
60,10,13.3,137,Oncology,62,0.232,Email,Email,1,3,17.0,22.12,5.12,9.0,10.94,1.94
26,453,8.4,99,Cardiology,81,0.285,All,All,0,0,14.0,14.32,0.32,5.0,5.76,0.76
57,441,6.8,128,Oncology,82,0.069,Email,Email,1,8,16.0,27.5,11.5,3.0,6.95,3.95
7,282,16.5,42,Primary Care,95,0.199,All,All,1,5,9.0,18.71,9.71,4.0,7.09,3.09
74,324,19.7,62,Neurology,72,0.393,Email,Call,1,2,20.0,23.38,3.38,11.0,11.98,0.98
20,34,4.7,153,Primary Care,71,0.112,Insights,Insights,1,0,15.0,19.29,4.29,4.0,4.66,0.66
53,438,14.4,171,Cardiology,88,0.581,Call,Call,1,1,17.0,20.9,3.9,3.0,4.67,1.67
1,136,18.1,130,Primary Care,69,0.746,Insights,Insights,0,0,19.0,19.54,0.54,6.0,6.43,0.43
13,132,7.9,51,Oncology,73,0.254,Call,All,1,5,17.0,24.32,7.32,7.0,8.22,1.22
79,355,19.8,87,Cardiology,79,0.655,Insights,Insights,1,3,15.0,22.94,7.94,4.0,5.96,1.96
67,470,8.8,42,Neurology,73,0.115,Email,Call,1,1,14.0,18.13,4.13,8.0,8.48,0.48
18,248,7.3,45,Cardiology,80,0.411,Call,Call,1,1,15.0,18.42,3.42,4.0,5.48,1.48
11,254,14.7,189,Oncology,81,0.098,All,Call,1,2,23.0,28.3,5.3,6.0,7.09,1.09
66,275,3.4,187,Cardiology,94,0.648,Call,Call,0,0,9.0,10.36,1.36,6.0,6.05,0.05
80,146,5.0,190,Primary Care,89,0.01,Call,Call,1,4,16.0,22.47,6.47,3.0,5.19,2.19
14,299,1.0,123,Oncology,81,0.553,Insights,Insights,0,0,15.0,17.0,2.0,3.0,3.06,0.06
54,481,18.8,54,Oncology,78,0.757,Call,Call,1,1,19.0,27.47,8.47,3.0,3.87,0.87
23,192,8.9,67,Neurology,63,0.339,All,Call,1,3,13.0,19.65,6.65,5.0,6.91,1.91
60,387,13.3,137,Neurology,69,0.094,Call,Call,1,0,18.0,24.14,6.14,2.0,2.59,0.59
34,387,1.0,82,Neurology,69,0.094,All,Email,1,2,12.0,19.96,7.96,2.0,2.55,0.55
11,426,14.7,189,Cardiology,80,0.166,All,Email,1,2,9.0,13.73,4.73,3.0,4.38,1.38
26,362,8.4,99,Cardiology,86,0.334,Call,Call,0,0,6.0,6.14,0.14,6.0,6.13,0.13
44,461,18.7,26,Neurology,93,0.205,Call,Call,1,2,16.0,21.99,5.99,4.0,6.0,2.0
64,358,18.8,49,Neurology,85,0.659,Insights,Call,1,3,21.0,26.93,5.93,7.0,7.79,0.79
2,489,6.3,75,Primary Care,80,0.863,All,All,1,1,16.0,21.82,5.82,3.0,4.79,1.79
77,358,5.6,150,Neurology,85,0.659,Email,Email,0,0,6.0,6.06,0.06,3.0,3.12,0.12
52,419,18.3,191,Cardiology,81,0.451,Email,All,1,2,9.0,13.11,4.11,5.0,5.39,0.39
71,446,11.1,124,Primary Care,98,0.446,Email,Email,1,2,21.0,29.0,8.0,5.0,6.71,1.71
75,492,10.3,91,Primary Care,84,0.109,All,Email,1,3,14.0,20.36,6.36,3.0,5.52,2.52
13,298,7.9,51,Oncology,79,0.701,All,Email,0,0,14.0,14.21,0.21,5.0,5.44,0.44
8,356,17.0,116,Oncology,83,0.094,Email,Email,1,6,15.0,26.41,11.41,5.0,8.0,3.0
63,484,15.4,190,Oncology,81,0.394,Insights,Insights,1,1,21.0,26.37,5.37,3.0,4.87,1.87
16,191,15.5,62,Cardiology,92,0.145,All,Email,1,5,13.0,23.66,10.66,2.0,5.4,3.4
12,60,13.9,58,Neurology,96,0.578,All,Email,1,6,12.0,25.27,13.27,4.0,7.34,3.34
38,443,2.6,161,Primary Care,86,0.185,Email,Insights,1,1,18.0,21.76,3.76,3.0,3.59,0.59
74,316,19.7,62,Oncology,78,0.34,Call,Call,0,0,13.0,13.26,0.26,3.0,3.01,0.01
64,215,18.8,49,Oncology,88,0.42,Call,Insights,1,3,16.0,22.14,6.14,4.0,4.77,0.77
42,359,17.0,101,Cardiology,90,0.489,Insights,Insights,0,0,11.0,11.47,0.47,1.0,1.28,0.28
16,17,15.5,62,Primary Care,85,0.339,Email,Email,0,0,21.0,22.14,1.14,2.0,2.08,0.08
27,239,14.9,28,Cardiology,88,0.392,Email,Email,1,6,25.0,38.66,13.66,5.0,8.45,3.45
56,133,12.0,85,Oncology,88,0.176,All,Call,0,0,13.0,13.17,0.17,3.0,3.05,0.05
13,145,7.9,51,Primary Care,81,0.259,Insights,All,1,5,17.0,23.13,6.13,4.0,4.42,0.42
42,485,17.0,101,Oncology,95,0.015,Email,Email,1,2,19.0,24.18,5.18,1.0,2.33,1.33
1,276,18.1,130,Neurology,76,0.252,Call,Call,1,6,15.0,25.38,10.38,3.0,5.43,2.43
27,71,14.9,28,Neurology,87,0.283,Email,Email,0,0,13.0,13.05,0.05,5.0,5.06,0.06
20,183,4.7,153,Primary Care,68,0.476,Call,Call,1,3,16.0,21.28,5.28,3.0,4.77,1.77
55,122,12.2,128,Neurology,82,0.76,Call,Email,1,3,12.0,17.57,5.57,6.0,7.54,1.54
74,455,19.7,62,Cardiology,81,0.852,Email,Email,1,2,21.0,26.79,5.79,5.0,6.55,1.55
12,146,13.9,58,Primary Care,89,0.01,Email,Email,1,3,21.0,25.21,4.21,3.0,5.08,2.08
64,179,18.8,49,Cardiology,81,0.096,All,Call,1,1,18.0,22.36,4.36,2.0,3.23,1.23
53,168,14.4,171,Oncology,67,0.519,All,Call,0,0,13.0,13.07,0.07,4.0,4.23,0.23
78,88,19.6,86,Neurology,81,0.53,Email,Email,1,1,13.0,16.8,3.8,2.0,2.61,0.61
73,391,9.5,80,Cardiology,83,0.754,Insights,Insights,1,2,16.0,25.87,9.87,2.0,3.09,1.09
9,289,12.2,167,Neurology,87,0.352,Email,Email,1,3,24.0,32.16,8.16,5.0,6.38,1.38
60,219,13.3,137,Neurology,73,0.039,All,Email,0,0,14.0,14.19,0.19,5.0,5.06,0.06
48,198,11.4,109,Oncology,69,0.558,All,All,1,3,16.0,21.07,5.07,6.0,6.8,0.8
10,334,19.4,180,Oncology,87,0.118,Insights,Insights,1,1,17.0,20.5,3.5,6.0,6.07,0.07
21,48,6.0,31,Neurology,89,0.023,Insights,Insights,1,0,18.0,21.94,3.94,2.0,3.31,1.31
75,466,10.3,91,Neurology,82,0.66,Call,Call,1,3,14.0,19.34,5.34,6.0,7.04,1.04
44,283,18.7,26,Oncology,79,0.265,Email,All,1,3,16.0,19.7,3.7,7.0,7.6,0.6
28,114,19.3,22,Neurology,81,0.42,Call,Email,0,0,21.0,22.46,1.46,1.0,1.04,0.04
26,269,8.4,99,Neurology,94,0.513,Email,Email,0,0,11.0,11.59,0.59,3.0,3.06,0.06
68,427,3.4,153,Oncology,85,0.282,Insights,Insights,1,4,16.0,22.03,6.03,4.0,7.98,3.98
23,87,8.9,67,Oncology,82,0.544,Call,Call,1,0,12.0,16.59,4.59,5.0,5.68,0.68
13,262,7.9,51,Neurology,80,0.027,Email,Email,1,3,14.0,23.15,9.15,2.0,3.84,1.84
46,299,14.6,60,Oncology,81,0.553,Insights,Email,1,4,12.0,14.26,2.26,4.0,4.74,0.74
80,406,5.0,190,Primary Care,83,0.594,All,Call,1,3,9.0,14.26,5.26,7.0,8.81,1.81
15,284,5.6,103,Primary Care,71,0.228,Insights,All,0,0,14.0,14.22,0.22,2.0,2.05,0.05
21,369,6.0,31,Oncology,91,0.499,Insights,Insights,1,1,15.0,18.64,3.64,2.0,3.31,1.31
38,387,2.6,161,Neurology,69,0.094,All,Call,1,2,17.0,22.52,5.52,8.0,10.67,2.67
16,446,15.5,62,Primary Care,98,0.446,Email,All,1,3,15.0,22.01,7.01,4.0,4.75,0.75
53,181,14.4,171,Primary Care,69,0.282,Insights,Insights,1,1,13.0,17.24,4.24,6.0,6.0,0.0
21,352,6.0,31,Oncology,76,0.756,Call,Call,1,1,13.0,18.69,5.69,7.0,8.43,1.43
11,125,14.7,189,Neurology,79,0.505,Email,Email,0,0,13.0,13.08,0.08,5.0,5.12,0.12
21,423,6.0,31,Neurology,84,0.471,All,All,1,9,16.0,28.41,12.41,5.0,8.92,3.92
75,476,10.3,91,Cardiology,89,0.053,Call,Call,0,0,12.0,12.03,0.03,10.0,10.05,0.05
75,148,10.3,91,Neurology,80,0.513,Call,Call,0,0,8.0,8.45,0.45,6.0,6.01,0.01
41,281,8.8,52,Primary Care,65,0.633,Email,Insights,1,2,15.0,18.54,3.54,4.0,5.01,1.01
33,412,7.1,115,Neurology,76,0.38,All,Email,1,5,18.0,27.32,9.32,3.0,5.63,2.63
66,14,3.4,187,Neurology,97,0.519,All,All,1,2,17.0,23.67,6.67,5.0,7.02,2.02
16,353,15.5,62,Primary Care,74,0.284,Email,Email,1,5,19.0,27.71,8.71,4.0,5.86,1.86
53,411,14.4,171,Cardiology,82,0.642,Insights,Insights,0,0,9.0,10.17,1.17,5.0,5.12,0.12
55,436,12.2,128,Neurology,80,0.202,Email,Email,0,0,21.0,21.18,0.18,3.0,3.04,0.04
57,99,6.8,128,Neurology,72,0.758,All,Call,1,3,16.0,23.43,7.43,6.0,8.18,2.18
18,379,7.3,45,Oncology,88,0.243,Call,Email,0,0,17.0,17.92,0.92,6.0,6.11,0.11
58,394,14.5,120,Oncology,78,0.317,Email,Insights,1,1,12.0,18.6,6.6,5.0,6.69,1.69
49,2,14.2,24,Neurology,86,0.643,Insights,All,0,0,17.0,17.15,0.15,4.0,4.52,0.52
71,353,11.1,124,Primary Care,74,0.284,All,All,0,0,17.0,18.93,1.93,2.0,2.17,0.17
14,314,1.0,123,Primary Care,80,0.738,Call,Call,0,0,20.0,21.98,1.98,3.0,3.11,0.11
50,485,8.5,157,Oncology,95,0.015,Email,Email,1,1,14.0,21.2,7.2,2.0,2.29,0.29
67,22,8.8,42,Primary Care,76,0.2,All,Call,1,3,12.0,18.3,6.3,2.0,4.12,2.12
23,483,8.9,67,Oncology,85,0.557,Email,Email,0,0,15.0,15.23,0.23,1.0,1.01,0.01
60,286,13.3,137,Neurology,85,0.161,Call,Call,1,3,12.0,18.36,6.36,3.0,4.62,1.62
8,138,17.0,116,Neurology,74,0.142,Insights,Insights,1,1,16.0,18.08,2.08,3.0,5.35,2.35
58,194,14.5,120,Oncology,77,0.095,Email,Email,0,0,21.0,21.49,0.49,4.0,4.09,0.09
49,384,14.2,24,Oncology,93,0.521,Email,Email,0,0,13.0,13.02,0.02,3.0,3.14,0.14
16,499,15.5,62,Oncology,68,0.052,Email,Email,0,0,14.0,14.06,0.06,3.0,3.2,0.2
6,159,11.4,159,Cardiology,86,0.338,Email,Email,1,4,17.0,28.41,11.41,7.0,8.28,1.28
60,492,13.3,137,Primary Care,84,0.109,Insights,Insights,0,0,11.0,11.88,0.88,6.0,6.58,0.58
20,315,4.7,153,Primary Care,75,0.354,All,All,0,0,16.0,16.33,0.33,6.0,6.02,0.02
40,97,4.2,152,Primary Care,81,0.428,Email,Email,1,7,10.0,18.87,8.87,1.0,4.01,3.01
5,299,14.3,123,Oncology,81,0.553,All,All,1,4,14.0,21.74,7.74,2.0,4.4,2.4
78,401,19.6,86,Primary Care,88,0.017,Call,Call,0,0,19.0,19.2,0.2,5.0,5.17,0.17
44,28,18.7,26,Oncology,87,0.392,Email,Email,1,3,14.0,19.96,5.96,5.0,7.57,2.57
75,40,10.3,91,Oncology,81,0.522,Insights,Insights,1,2,19.0,23.85,4.85,3.0,4.77,1.77
13,3,7.9,51,Primary Care,78,0.833,Call,Call,1,0,13.0,17.27,4.27,5.0,5.53,0.53
17,286,14.5,38,Neurology,85,0.161,Insights,All,0,0,16.0,16.15,0.15,7.0,7.27,0.27
49,29,14.2,24,Oncology,75,0.618,Call,Call,1,3,14.0,20.67,6.67,7.0,8.97,1.97
49,467,14.2,24,Neurology,82,0.399,Insights,Call,1,3,17.0,20.69,3.69,5.0,5.77,0.77
64,64,18.8,49,Primary Care,89,0.343,All,Call,1,1,17.0,23.91,6.91,6.0,7.47,1.47
75,36,10.3,91,Oncology,95,0.734,Email,Email,1,5,20.0,28.11,8.11,2.0,4.16,2.16
66,129,3.4,187,Primary Care,88,0.726,All,All,1,4,19.0,27.63,8.63,5.0,7.24,2.24
12,382,13.9,58,Cardiology,72,0.608,Email,Call,1,1,16.0,18.33,2.33,6.0,6.36,0.36
25,454,10.3,198,Cardiology,84,0.267,Email,Email,1,2,15.0,20.48,5.48,4.0,5.27,1.27
74,126,19.7,62,Oncology,82,0.333,Email,Email,1,3,20.0,23.98,3.98,3.0,5.42,2.42
44,260,18.7,26,Cardiology,90,0.209,All,Call,1,1,14.0,19.34,5.34,2.0,3.79,1.79
70,387,9.1,60,Neurology,69,0.094,Insights,Insights,1,2,12.0,16.85,4.85,6.0,7.37,1.37
46,399,14.6,60,Cardiology,77,0.525,All,All,1,2,14.0,20.46,6.46,3.0,5.27,2.27
4,77,15.7,136,Neurology,75,0.827,All,All,1,2,12.0,22.58,10.58,3.0,4.95,1.95
38,420,2.6,161,Neurology,87,0.385,Call,Email,1,3,17.0,21.84,4.84,3.0,4.53,1.53
66,434,3.4,187,Oncology,69,0.545,All,Insights,1,2,11.0,17.46,6.46,3.0,4.43,1.43
53,368,14.4,171,Cardiology,83,0.162,All,Call,1,4,14.0,21.15,7.15,5.0,7.61,2.61
11,264,14.7,189,Primary Care,85,0.184,All,All,1,5,12.0,21.73,9.73,3.0,5.3,2.3
17,196,14.5,38,Primary Care,70,0.377,Insights,Insights,1,0,16.0,19.7,3.7,5.0,5.98,0.98
69,445,19.6,188,Neurology,73,0.19,All,Email,0,0,17.0,17.24,0.24,2.0,2.67,0.67
79,432,19.8,87,Cardiology,82,0.379,Email,Call,1,2,17.0,19.46,2.46,3.0,4.5,1.5
61,260,5.4,66,Cardiology,90,0.209,All,All,0,0,20.0,20.9,0.9,5.0,5.01,0.01
8,372,17.0,116,Neurology,80,0.372,All,All,1,2,19.0,24.13,5.13,1.0,3.19,2.19
50,200,8.5,157,Primary Care,89,0.329,Insights,Insights,1,0,22.0,24.89,2.89,5.0,5.17,0.17
67,372,8.8,42,Neurology,80,0.372,Email,Email,1,2,15.0,23.12,8.12,4.0,5.51,1.51
52,45,18.3,191,Primary Care,74,0.138,Email,Insights,1,1,15.0,20.34,5.34,1.0,2.41,1.41
48,451,11.4,109,Neurology,74,0.702,All,Email,1,2,14.0,18.54,4.54,5.0,6.02,1.02
38,258,2.6,161,Oncology,69,0.395,All,All,1,4,21.0,30.28,9.28,2.0,4.3,2.3
20,300,4.7,153,Cardiology,75,0.621,All,Insights,0,0,15.0,15.17,0.17,2.0,2.04,0.04
23,95,8.9,67,Cardiology,84,0.193,All,All,0,0,14.0,15.35,1.35,9.0,9.18,0.18
60,265,13.3,137,Cardiology,79,0.42,Insights,Insights,0,0,18.0,18.04,0.04,8.0,8.08,0.08
6,2,11.4,159,Neurology,86,0.643,All,Call,1,4,21.0,28.71,7.71,5.0,7.74,2.74
7,446,16.5,42,Primary Care,98,0.446,Email,Email,1,3,10.0,17.88,7.88,0.0,1.56,1.56
32,375,11.7,170,Cardiology,77,0.043,Email,All,0,0,15.0,16.22,1.22,5.0,5.56,0.56
62,228,11.3,183,Cardiology,78,0.41,Insights,Email,1,1,15.0,17.46,2.46,2.0,2.74,0.74
53,418,14.4,171,Cardiology,83,0.342,Call,Call,0,0,17.0,17.13,0.13,7.0,7.02,0.02
48,406,11.4,109,Primary Care,83,0.594,Call,Call,1,1,18.0,23.55,5.55,2.0,3.8,1.8
43,60,9.7,154,Neurology,96,0.578,All,Call,1,1,8.0,13.75,5.75,1.0,3.73,2.73
9,27,12.2,167,Cardiology,98,0.116,Email,Email,0,0,12.0,12.3,0.3,4.0,4.06,0.06
27,127,14.9,28,Cardiology,63,0.593,All,Insights,1,3,14.0,17.86,3.86,2.0,3.77,1.77
7,1,16.5,42,Primary Care,84,0.555,Email,Email,0,0,13.0,13.05,0.05,5.0,5.03,0.03
61,287,5.4,66,Neurology,72,0.386,All,All,0,0,14.0,14.68,0.68,5.0,5.13,0.13
61,265,5.4,66,Cardiology,79,0.42,Email,Email,1,2,18.0,23.3,5.3,3.0,4.44,1.44
21,269,6.0,31,Neurology,94,0.513,All,Call,1,3,11.0,18.17,7.17,0.0,2.15,2.15
24,37,5.7,177,Cardiology,84,0.317,Insights,Insights,0,0,17.0,17.19,0.19,3.0,3.03,0.03
26,460,8.4,99,Primary Care,77,0.092,Call,Call,0,0,16.0,16.03,0.03,4.0,4.06,0.06
72,489,5.3,163,Primary Care,80,0.863,Call,Call,0,0,15.0,15.06,0.06,7.0,7.43,0.43
40,296,4.2,152,Oncology,68,0.223,Email,Email,0,0,14.0,14.01,0.01,5.0,5.21,0.21
61,3,5.4,66,Primary Care,78,0.833,Call,Call,1,3,11.0,18.73,7.73,6.0,8.85,2.85
36,198,9.2,60,Oncology,69,0.558,Email,Email,1,2,13.0,18.87,5.87,5.0,5.95,0.95
56,360,12.0,85,Oncology,81,0.298,Email,All,1,1,17.0,20.2,3.2,8.0,8.37,0.37
43,375,9.7,154,Cardiology,77,0.043,All,Email,1,3,16.0,20.6,4.6,6.0,8.12,2.12
23,122,8.9,67,Neurology,82,0.76,Email,Email,0,0,15.0,15.07,0.07,2.0,2.09,0.09
71,412,11.1,124,Neurology,76,0.38,Email,Email,0,0,14.0,14.19,0.19,6.0,6.03,0.03
57,484,6.8,128,Oncology,81,0.394,Call,Call,0,0,19.0,19.8,0.8,3.0,3.42,0.42
62,255,11.3,183,Cardiology,84,0.46,Call,Call,0,0,16.0,17.13,1.13,5.0,5.57,0.57
76,191,1.2,80,Cardiology,92,0.145,Insights,Insights,0,0,15.0,15.03,0.03,6.0,6.24,0.24
20,264,4.7,153,Primary Care,85,0.184,Insights,Insights,0,0,13.0,13.26,0.26,6.0,6.12,0.12
8,14,17.0,116,Neurology,97,0.519,Insights,Email,1,2,14.0,21.07,7.07,2.0,2.93,0.93
47,262,19.6,145,Neurology,80,0.027,Call,Call,1,3,17.0,24.84,7.84,5.0,6.79,1.79
27,14,14.9,28,Neurology,97,0.519,Call,All,0,0,13.0,13.33,0.33,2.0,2.49,0.49
35,18,17.5,101,Neurology,84,0.29,Call,Call,1,2,14.0,20.08,6.08,1.0,3.9,2.9
19,277,12.9,81,Neurology,67,0.525,All,Call,0,0,22.0,22.07,0.07,3.0,3.09,0.09
32,256,11.7,170,Cardiology,82,0.414,Call,Call,0,0,14.0,14.33,0.33,9.0,9.18,0.18
32,494,11.7,170,Oncology,64,0.439,All,All,1,6,17.0,24.57,7.57,3.0,4.85,1.85
29,254,12.2,174,Oncology,81,0.098,Insights,Insights,1,0,15.0,18.61,3.61,5.0,6.69,1.69
60,490,13.3,137,Cardiology,85,0.564,Insights,All,1,1,14.0,14.96,0.96,3.0,3.76,0.76
48,404,11.4,109,Primary Care,83,0.092,Insights,Insights,1,2,16.0,23.59,7.59,5.0,7.31,2.31
38,169,2.6,161,Neurology,85,0.207,All,All,1,8,16.0,27.62,11.62,3.0,7.18,4.18
10,464,19.4,180,Cardiology,85,0.058,Call,All,1,3,11.0,16.82,5.82,1.0,2.0,1.0
46,242,14.6,60,Primary Care,74,0.264,Call,Call,1,6,13.0,21.64,8.64,9.0,11.88,2.88
15,298,5.6,103,Oncology,79,0.701,All,Email,1,3,13.0,20.71,7.71,1.0,2.5,1.5
26,51,8.4,99,Primary Care,83,0.092,Insights,Insights,0,0,18.0,20.08,2.08,2.0,2.36,0.36
34,107,1.0,82,Primary Care,71,0.345,Call,Call,0,0,21.0,21.15,0.15,3.0,3.08,0.08
12,262,13.9,58,Neurology,80,0.027,Call,Call,1,0,14.0,17.31,3.31,5.0,6.61,1.61
32,136,11.7,170,Primary Care,69,0.746,Email,Email,0,0,19.0,20.11,1.11,3.0,3.34,0.34
22,300,19.0,38,Cardiology,75,0.621,All,All,1,1,22.0,25.09,3.09,2.0,3.02,1.02
68,40,3.4,153,Oncology,81,0.522,Call,Call,0,0,23.0,23.02,0.02,5.0,5.04,0.04
69,126,19.6,188,Oncology,82,0.333,Email,Email,0,0,22.0,22.75,0.75,6.0,6.26,0.26
1,333,18.1,130,Cardiology,78,0.618,Email,Email,1,2,14.0,19.98,5.98,2.0,3.5,1.5
49,307,14.2,24,Neurology,69,0.321,All,Call,1,2,19.0,22.58,3.58,4.0,5.41,1.41
52,492,18.3,191,Primary Care,84,0.109,Insights,Insights,0,0,14.0,14.54,0.54,7.0,7.35,0.35
31,450,7.9,33,Neurology,92,0.263,Call,Call,1,3,16.0,25.29,9.29,4.0,6.64,2.64
38,406,2.6,161,Primary Care,83,0.594,All,Insights,1,2,11.0,15.84,4.84,2.0,5.34,3.34
64,1,18.8,49,Primary Care,84,0.555,Call,Call,1,1,14.0,18.32,4.32,6.0,8.73,2.73
31,302,7.9,33,Primary Care,86,0.283,All,Call,1,3,15.0,22.01,7.01,1.0,3.32,2.32
6,115,11.4,159,Oncology,61,0.56,All,Email,1,1,10.0,14.09,4.09,5.0,5.55,0.55
30,134,12.2,100,Neurology,80,0.588,Call,Call,0,0,13.0,13.21,0.21,4.0,4.11,0.11
21,105,6.0,31,Cardiology,70,0.342,All,Call,1,3,16.0,23.36,7.36,0.0,1.97,1.97
31,228,7.9,33,Cardiology,78,0.41,All,Call,1,0,28.0,33.81,5.81,6.0,6.0,0.0
19,62,12.9,81,Neurology,83,0.649,Email,Email,1,3,21.0,28.18,7.18,5.0,6.49,1.49
12,266,13.9,58,Neurology,93,0.138,Email,Email,1,2,13.0,18.23,5.23,5.0,7.12,2.12
79,84,19.8,87,Cardiology,89,0.343,All,All,0,0,15.0,15.98,0.98,2.0,2.07,0.07
11,251,14.7,189,Primary Care,90,0.67,Call,Call,0,0,14.0,14.23,0.23,3.0,3.25,0.25
57,313,6.8,128,Primary Care,78,0.792,Insights,Insights,0,0,13.0,13.23,0.23,5.0,5.26,0.26
58,90,14.5,120,Neurology,69,0.307,Email,Email,0,0,16.0,16.88,0.88,5.0,5.52,0.52
50,52,8.5,157,Cardiology,70,0.308,All,Insights,0,0,18.0,19.06,1.06,3.0,3.01,0.01
73,404,9.5,80,Primary Care,83,0.092,All,All,1,3,12.0,18.15,6.15,6.0,8.82,2.82
1,370,18.1,130,Neurology,75,0.29,All,All,1,8,9.0,22.56,13.56,6.0,9.39,3.39
25,131,10.3,198,Neurology,69,0.687,Call,Call,1,2,12.0,16.44,4.44,4.0,6.29,2.29
15,444,5.6,103,Oncology,81,0.234,All,Call,1,1,13.0,16.91,3.91,5.0,6.4,1.4
47,111,19.6,145,Cardiology,80,0.346,Insights,Insights,0,0,18.0,18.09,0.09,1.0,1.08,0.08
51,464,15.3,66,Cardiology,85,0.058,Insights,Email,0,0,15.0,15.6,0.6,6.0,6.44,0.44
72,57,5.3,163,Neurology,74,0.438,Insights,Insights,1,0,11.0,15.77,4.77,4.0,5.64,1.64
31,331,7.9,33,Oncology,80,0.49,Call,Call,1,3,13.0,19.17,6.17,4.0,6.09,2.09
19,10,12.9,81,Oncology,62,0.232,Insights,All,0,0,9.0,9.93,0.93,2.0,2.14,0.14
74,99,19.7,62,Neurology,72,0.758,Email,Email,0,0,16.0,16.08,0.08,2.0,2.87,0.87
